Datetime,Contagem
2013-02-11,1986.7757074804574
2013-02-12,2103.9906444034277
2013-02-13,1940.3831732098702
2013-02-14,2017.8635878136909
2013-02-15,2018.3128549493642
2013-02-16,2185.6693357143245
2013-02-17,1727.9534884018371
2013-02-18,2059.7390252976193
2013-02-19,2312.4065479157043
2013-02-20,1915.812945346642
2013-02-21,2090.9884760702585
2013-02-22,1891.0991618407118
2013-02-23,2670.930989058761
2013-02-24,1865.2089286968903
2013-02-25,2219.481119244454
2013-02-26,2156.9899093780814
2013-02-27,2152.226653169267
2013-02-28,2038.750877268479
2013-03-01,1974.3124135519613
2013-03-02,2275.594843164985
2013-03-03,1999.5226061893832
2013-03-04,1928.682563923462
2013-03-05,2346.177290242438
2013-03-06,1966.161727278586
2013-03-07,2107.9801900769417
2013-03-08,2016.4827037496518
2013-03-09,2375.7487010898185
2013-03-10,1627.5837621229387
2013-03-11,2265.848906260493
2013-03-12,1831.5579806214341
2013-03-13,2210.532659666367
2013-03-14,1865.5533500499369
2013-03-15,2184.5967234262403
2013-03-16,1910.46051927504
2013-03-17,1983.210122561416
2013-03-18,1932.4114161610767
2013-03-19,2175.208137263937
2013-03-20,1778.5028213295352
2013-03-21,2050.6173898118213
2013-03-22,2187.1353445197665
2013-03-23,2406.3123138310584
2013-03-24,1649.577707544911
2013-03-25,2390.3658540724095
2013-03-26,1926.2241079279518
2013-03-27,2225.52064699702
2013-03-28,1741.9166890195859
2013-03-29,2345.110185872155
2013-03-30,1925.5805105171678
2013-03-31,2034.1215859658707
2013-04-01,1898.7660484561202
2013-04-02,2214.676074115816
2013-04-03,2257.987105302025
2013-04-04,2070.08593400436
2013-04-05,2284.437318739083
2013-04-06,2123.30585995643
2013-04-07,1908.1180246283147
2013-04-08,1978.318277556124
2013-04-09,2401.830814742066
2013-04-10,2014.8825339823322
2013-04-11,2171.3421196437644
2013-04-12,2191.696684264366
2013-04-13,2177.5554700264142
2013-04-14,2137.9029981204026
2013-04-15,1990.6095087756532
2013-04-16,2299.548566210713
2013-04-17,2291.819279054068
2013-04-18,2206.8480654588384
2013-04-19,2257.838390463986
2013-04-20,2151.4930015502255
2013-04-21,2027.279934509531
2013-04-22,2062.0507528944636
2013-04-23,2670.1081818932885
2013-04-24,2172.0116745381197
2013-04-25,2403.825252881888
2013-04-26,2106.541798258368
2013-04-27,2289.2311370501857
2013-04-28,1783.6709222532659
2013-04-29,2194.8710389484063
2013-04-30,2129.8481547827605
2013-05-01,2438.553229479644
2013-05-02,2047.1151449810611
2013-05-03,3251.9718279522244
2013-05-04,1464.83387404915
2013-05-05,2622.7391524605996
2013-05-06,1554.0955214454423
2013-05-07,2877.588993162545
2013-05-08,1651.9324667149335
2013-05-09,2716.9023520108763
2013-05-10,1752.827282903079
2013-05-11,2563.9476539598777
2013-05-12,1687.938261578978
2013-05-13,2294.9409819208827
2013-05-14,2245.6527434870995
2013-05-15,2226.014685643323
2013-05-16,2217.055080337301
2013-05-17,2228.2607931962602
2013-05-18,2244.511549304818
2013-05-19,2007.3766094870982
2013-05-20,2146.7042992203646
2013-05-21,2743.9042451852783
2013-05-22,2092.6388616674303
2013-05-23,2377.3430061973236
2013-05-24,2418.2380615097395
2013-05-25,2569.6451209084707
2013-05-26,2040.983037011583
2013-05-27,2157.420583488126
2013-05-28,2826.2927079059764
2013-05-29,2119.972241150642
2013-05-30,2751.454547303785
2013-05-31,3160.0239036224557
2013-06-01,1874.6399001378632
2013-06-02,2384.259425637084
2013-06-03,1801.804420203776
2013-06-04,2967.7658239118355
2013-06-05,1992.4574478096956
2013-06-06,2837.5014733532325
2013-06-07,2508.0261663484225
2013-06-08,2505.843153510217
2013-06-09,1909.382775216483
2013-06-10,2368.0531237225678
2013-06-11,2319.0522754728727
2013-06-12,2634.655613860195
2013-06-13,2633.269263800928
2013-06-14,2165.819740006039
2013-06-15,2506.021643075652
2013-06-16,1865.9952080422527
2013-06-17,2287.974424957492
2013-06-18,2505.887892462986
2013-06-19,2450.6241751062403
2013-06-20,2441.3408908061365
2013-06-21,2477.0370882456355
2013-06-22,2776.4737517723743
2013-06-23,2406.8843697063558
2013-06-24,2179.9871790686248
2013-06-25,2832.7201100931975
2013-06-26,2576.1456278970772
2013-06-27,2542.0557755139366
2013-06-28,2535.216150326793
2013-06-29,3291.6590670668006
2013-06-30,1814.4288344442634
2013-07-01,2657.675962739601
2013-07-02,2839.906525226416
2013-07-03,2993.617477437729
2013-07-04,2516.5725084254295
2013-07-05,2726.7249066084905
2013-07-06,2603.8107499935804
2013-07-07,1973.395979050749
2013-07-08,2445.861527228679
2013-07-09,3045.536265880056
2013-07-10,2345.439124320959
2013-07-11,3014.773574593264
2013-07-12,2358.2039019263684
2013-07-13,2414.035016703143
2013-07-14,2026.8112731556257
2013-07-15,2368.547281364027
2013-07-16,3089.9058814011496
2013-07-17,2647.75216570792
2013-07-18,2822.547341790742
2013-07-19,2358.399517438143
2013-07-20,2913.6420547519047
2013-07-21,1861.1354366290007
2013-07-22,3511.353683798212
2013-07-23,2878.2304339677653
2013-07-24,3067.698566703333
2013-07-25,2407.5546448490863
2013-07-26,2672.2664783352666
2013-07-27,2661.275005015408
2013-07-28,1889.1220810424918
2013-07-29,2561.9634230815204
2013-07-30,2870.7858965824776
2013-07-31,2522.4795350384343
2013-08-01,3020.791285570929
2013-08-02,2878.7167198459615
2013-08-03,2394.5689784021333
2013-08-04,2389.5087371827212
2013-08-05,2075.6875500432234
2013-08-06,4278.698518733068
2013-08-07,2143.8319616549165
2013-08-08,3469.2475190050627
2013-08-09,2961.3300393351765
2013-08-10,2413.0612854709907
2013-08-11,2427.128302179473
2013-08-12,2136.5430257241505
2013-08-13,3480.737992420335
2013-08-14,2385.903938048041
2013-08-15,3327.380277507442
2013-08-16,4031.6701105168636
2013-08-17,3559.3125917560283
2013-08-18,1707.5100001938229
2013-08-19,2966.2910691507805
2013-08-20,3425.6173114203257
2013-08-21,3427.929215268815
2013-08-22,3138.861522897246
2013-08-23,3221.06319784985
2013-08-24,2667.503427166862
2013-08-25,2252.0837343219528
2013-08-26,2388.1989812535785
2013-08-27,3517.351391703702
2013-08-28,2473.5693498062683
2013-08-29,3277.519033218152
2013-08-30,4029.8208040137915
2013-08-31,2350.3810822754913
2013-09-01,2628.318653536969
2013-09-02,2196.040297933164
2013-09-03,3519.217928906865
2013-09-04,3004.588858400548
2013-09-05,4070.3996681850995
2013-09-06,4969.814512179712
2013-09-07,1464.9698994398411
2013-09-08,3445.7823029570973
2013-09-09,1565.2988514593221
2013-09-10,5017.458241748875
2013-09-11,1390.916792183833
2013-09-12,4485.155157535572
2013-09-13,1916.8949783980431
2013-09-14,4640.813659935733
2013-09-15,1004.1043666717583
2013-09-16,4361.345920541531
2013-09-17,2260.8665714469034
2013-09-18,5230.539528083622
2013-09-19,1964.119183672681
2013-09-20,4527.348725647233
2013-09-21,2120.7884692598823
2013-09-22,3015.3361730376214
2013-09-23,2120.7993230579423
2013-09-24,3911.1193873568695
2013-09-25,3072.1179081399005
2013-09-26,3785.46754078852
2013-09-27,3057.982237430534
2013-09-28,3648.9678324308115
2013-09-29,2283.674772326269
2013-09-30,2883.140788087614
2013-10-01,3412.77728408052
2013-10-02,4454.147857105783
2013-10-03,2521.3018958905577
2013-10-04,3851.887632752003
2013-10-05,2179.1196929572766
2013-10-06,2805.800925212491
2013-10-07,1983.780450244541
2013-10-08,4570.874850028297
2013-10-09,3359.3980217195717
2013-10-10,4055.8653785131132
2013-10-11,3419.0680737070606
2013-10-12,4313.820744877782
2013-10-13,1620.6041510362622
2013-10-14,4267.529990184249
2013-10-15,2959.356467143828
2013-10-16,4483.045656788802
2013-10-17,3137.896175357612
2013-10-18,4454.909720689842
2013-10-19,2738.538636471603
2013-10-20,2726.754194490304
2013-10-21,2451.604443690867
2013-10-22,4465.537946808188
2013-10-23,3130.553192201479
2013-10-24,4077.3478248558404
2013-10-25,2840.1902544617387
2013-10-26,3406.6818595570107
2013-10-27,2105.801120729398
2013-10-28,3315.363874615648
2013-10-29,3526.720125620655
2013-10-30,3771.112189871708
2013-10-31,3338.440850236574
2013-11-01,3396.089202191112
2013-11-02,3752.6351043081236
2013-11-03,2230.353260973495
2013-11-04,3001.8778475305007
2013-11-05,3986.2773164015875
2013-11-06,3411.7945681997717
2013-11-07,3929.281456806941
2013-11-08,3962.5823836008017
2013-11-09,2415.437086312732
2013-11-10,3032.068630208116
2013-11-11,2654.528759932735
2013-11-12,4831.356543737098
2013-11-13,1978.976703180444
2013-11-14,5320.369426854388
2013-11-15,2178.7031026182212
2013-11-16,3959.6238073509176
2013-11-17,1579.2705317474142
2013-11-18,3604.6206562962357
2013-11-19,3444.3549518228683
2013-11-20,3645.186900779138
2013-11-21,3279.5790527225054
2013-11-22,4358.341482270435
2013-11-23,2258.2764150499493
2013-11-24,3022.6962455910716
2013-11-25,3373.3870894034453
2013-11-26,3251.7366872176976
2013-11-27,4647.003181424517
2013-11-28,3056.654423225148
2013-11-29,4519.968605547206
2013-11-30,2684.0138465391938
2013-12-01,3358.413171676142
2013-12-02,2240.921134332407
2013-12-03,4893.273127771974
2013-12-04,4453.719118583417
2013-12-05,3875.737485819118
2013-12-06,4263.091376952806
2013-12-07,3590.9409303808725
2013-12-08,2257.7580934467223
2013-12-09,3471.0407195771163
2013-12-10,4133.994145447711
2013-12-11,3090.384158486281
2013-12-12,4821.105599446548
2013-12-13,3293.483985849417
2013-12-14,3621.7293834964803
2013-12-15,2077.2260943130304
2013-12-16,3893.4570799088333
2013-12-17,4510.627929959266
2013-12-18,3333.6715846481297
2013-12-19,4524.277090026333
2013-12-20,3180.0646320951996
2013-12-21,3590.099391043321
2013-12-22,1950.6651198849418
2013-12-23,3259.2782661223832
2013-12-24,3666.869824971546
2013-12-25,2930.528689864378
2013-12-26,3980.526568002714
2013-12-27,2813.231096774679
2013-12-28,4247.965269590319
2013-12-29,2329.504215889918
2013-12-30,3336.372549846378
2013-12-31,4712.167888474178
2014-01-01,3463.7690669260455
2014-01-02,4245.770776464235
2014-01-03,3358.623345782551
2014-01-04,4101.497776322333
2014-01-05,2234.7953269864392
2014-01-06,3463.226543011232
2014-01-07,4893.00905167716
2014-01-08,2755.7460418972673
2014-01-09,4634.8897873687865
2014-01-10,2889.007524874002
2014-01-11,4402.068895762408
2014-01-12,1833.0970928132385
2014-01-13,3744.8462995264254
2014-01-14,4225.816708728923
2014-01-15,3256.5531985912953
2014-01-16,3885.392262356154
2014-01-17,2444.1354115810745
2014-01-18,3820.0389930235915
2014-01-19,1904.025451681729
2014-01-20,3605.6972330416706
2014-01-21,5153.730793296013
2014-01-22,3187.4543129462772
2014-01-23,4731.984478244609
2014-01-24,4492.878613829609
2014-01-25,3157.0632342662275
2014-01-26,2634.646138178744
2014-01-27,3620.724511434925
2014-01-28,4931.4883861714525
2014-01-29,3535.259111587782
2014-01-30,4287.715621039781
2014-01-31,3358.671036729493
2014-02-01,5126.9488395189
2014-02-02,1693.9898891653745
2014-02-03,4051.894952958551
2014-02-04,3799.4949569939727
2014-02-05,5606.989981882089
2014-02-06,3769.149525354069
2014-02-07,4578.337705859634
2014-02-08,3646.9311420963786
2014-02-09,3492.5077072998074
2014-02-10,4042.800567201105
2014-02-11,6062.404013179868
2014-02-12,2744.1638919157076
2014-02-13,5450.771936697782
2014-02-14,3041.2904082917
2014-02-15,5607.166847918455
2014-02-16,1287.4089896075297
2014-02-17,4655.933176681388
2014-02-18,4281.944792741006
2014-02-19,4460.055670982365
2014-02-20,4245.522960062154
2014-02-21,3682.222210845629
2014-02-22,3704.0988748444297
2014-02-23,2536.9082132004833
2014-02-24,3513.279485211401
2014-02-25,4989.805717585441
2014-02-26,3562.6539957989107
2014-02-27,5901.703119476544
2014-02-28,3033.5679300721517
2014-03-01,4956.699052004639
2014-03-02,1593.9047697616234
2014-03-03,4212.796181516385
2014-03-04,4424.732918344682
2014-03-05,4414.411643721549
2014-03-06,4995.744097488135
2014-03-07,3839.399971258296
2014-03-08,4434.586818738788
2014-03-09,2116.259275219906
2014-03-10,4037.8273896174114
2014-03-11,4890.760191501958
2014-03-12,3833.3334026357293
2014-03-13,5499.911253017058
2014-03-14,3541.810790934281
2014-03-15,4702.277645506436
2014-03-16,1796.6006781000942
2014-03-17,4251.969029030434
2014-03-18,4010.4090857695355
2014-03-19,4297.097255044874
2014-03-20,3615.1464585919225
2014-03-21,2802.3191232295867
2014-03-22,4004.9183836576444
2014-03-23,2550.034247618987
2014-03-24,3609.1482861897025
2014-03-25,4657.887927058521
2014-03-26,4209.352086122495
2014-03-27,3808.6110014787682
2014-03-28,2534.7360660505497
2014-03-29,5455.465185964033
2014-03-30,1633.0168956622579
2014-03-31,4640.708242384575
2014-04-01,4148.116261466945
2014-04-02,5153.36847422051
2014-04-03,3905.4392744277648
2014-04-04,4546.959241914088
2014-04-05,4063.162093277743
2014-04-06,2698.5458439422828
2014-04-07,3838.706729424249
2014-04-08,6093.613079548375
2014-04-09,2862.442179547752
2014-04-10,6099.029814506656
2014-04-11,7041.006198770265
2014-04-12,4056.2041739746883
2014-04-13,3837.2728300322756
2014-04-14,3103.1131598374936
2014-04-15,6674.316312479055
2014-04-16,3038.225711772683
2014-04-17,6071.547717070359
2014-04-18,3431.448049728764
2014-04-19,5494.62413369973
2014-04-20,1868.9329143691973
2014-04-21,4637.322199357486
2014-04-22,3960.8178256146225
2014-04-23,5367.198694909651
2014-04-24,4521.227322392274
2014-04-25,5323.611383960258
2014-04-26,3792.8228317201488
2014-04-27,4139.370533406225
2014-04-28,3751.5271824744927
2014-04-29,5600.04480027912
2014-04-30,4243.803030233085
2014-05-01,5556.573050914828
2014-05-02,4091.1652884649056
2014-05-03,4751.257010265973
2014-05-04,3106.5854973147475
2014-05-05,3679.574143079516
2014-05-06,5378.650039312451
2014-05-07,3733.1275454998317
2014-05-08,5206.103262250398
2014-05-09,4357.888216811436
2014-05-10,5572.063357169105
2014-05-11,1947.2376184187096
2014-05-12,4379.388660555781
2014-05-13,5451.442251866605
2014-05-14,4403.422332032463
2014-05-15,5053.667388644109
2014-05-16,4230.294730003414
2014-05-17,5530.20795536295
2014-05-18,2332.7530327603836
2014-05-19,4450.7101676813045
2014-05-20,5386.314405684402
2014-05-21,5684.101253944854
2014-05-22,6782.409690965915
2014-05-23,5198.077318994265
2014-05-24,5008.138481663275
2014-05-25,3906.5028055376683
2014-05-26,4501.077081241825
2014-05-27,6487.579939417815
2014-05-28,4648.868045051455
2014-05-29,8317.391129583059
2014-05-30,3236.169229738096
2014-05-31,6348.289249828433
2014-06-01,1817.3425963581985
2014-06-02,6371.485291955427
2014-06-03,5072.635572186282
2014-06-04,6871.87281064937
2014-06-05,5112.075073330874
2014-06-06,9193.117431324605
2014-06-07,3800.1672524818287
2014-06-08,5113.549809222779
2014-06-09,3760.018815720112
2014-06-10,7799.326625549341
2014-06-11,4194.273459628269
2014-06-12,7458.428563561828
2014-06-13,3406.4758020973723
2014-06-14,6399.9040478036595
2014-06-15,1425.1179062803944
2014-06-16,5935.888579314949
2014-06-17,5613.566947935857
2014-06-18,5473.769374515239
2014-06-19,5779.685636957716
2014-06-20,4219.902975278648
2014-06-21,7571.155315527525
2014-06-22,1356.5921349430937
2014-06-23,6953.188848378315
2014-06-24,6027.481693321221
2014-06-25,5847.378229065151
2014-06-26,5619.196217793064
2014-06-27,6679.432483225566
2014-06-28,3419.44238296847
2014-06-29,4908.386386570558
2014-06-30,3164.406163155715
2014-07-01,7126.282585824059
2014-07-02,3949.611437313732
2014-07-03,6687.72010428588
2014-07-04,4275.211711545324
2014-07-05,7803.48315869937
2014-07-06,1992.7018584326515
2014-07-07,7433.847531460961
2014-07-08,5208.93937451038
2014-07-09,5934.3136200870285
2014-07-10,6619.669107306745
2014-07-11,6191.352717893664
2014-07-12,5892.4523124557545
2014-07-13,3306.154165425214
2014-07-14,4733.108669873234
2014-07-15,6618.981655844881
2014-07-16,4791.190365773581
2014-07-17,6072.442944178103
2014-07-18,4772.633547956478
2014-07-19,6529.467351190825
2014-07-20,4550.39362361322
2014-07-21,6477.79492503075
2014-07-22,8064.10760526203
2014-07-23,5884.8822706492465
2014-07-24,7006.547187888922
2014-07-25,4329.835100521406
2014-07-26,5810.7567341602635
2014-07-27,3985.5173741829676
2014-07-28,5159.074298923251
2014-07-29,6264.498860057702
2014-07-30,5025.067283419461
2014-07-31,6338.866087826875
2014-08-01,5412.119527174729
2014-08-02,6599.084980485546
2014-08-03,3058.3130238090644
2014-08-04,5308.837981564931
2014-08-05,6416.884177434617
2014-08-06,4466.160735593721
2014-08-07,7403.187493104437
2014-08-08,3883.1144809574816
2014-08-09,7246.7231823929615
2014-08-10,1792.7567794104352
2014-08-11,6819.888126781352
2014-08-12,8617.412406477437
2014-08-13,8648.951673175587
2014-08-14,8721.98188535326
2014-08-15,4157.390963441067
2014-08-16,7032.047279335122
2014-08-17,3847.78446733687
2014-08-18,5845.387101728392
2014-08-19,6852.2003668418
2014-08-20,8741.654136160478
2014-08-21,6172.343040151674
2014-08-22,7468.744375794128
2014-08-23,5476.2099529277
2014-08-24,4897.346719891564
2014-08-25,5465.313151214145
2014-08-26,7917.531183981011
2014-08-27,7306.889400984178
2014-08-28,7822.784472017954
2014-08-29,4442.036336555429
2014-08-30,8081.192158666592
2014-08-31,3665.2149497043692
2014-09-01,6188.286753243303
2014-09-02,7033.002050882549
2014-09-03,9155.999990400418
2014-09-04,5981.817764576539
2014-09-05,7419.048012105215
2014-09-06,7971.369650006948
2014-09-07,3495.587203685787
2014-09-08,6258.867381403579
2014-09-09,6764.45395419769
2014-09-10,8817.525359185824
2014-09-11,5734.934065497298
2014-09-12,7179.435336925054
2014-09-13,4918.768455088054
2014-09-14,4340.019754644136
2014-09-15,4525.705369073379
2014-09-16,8664.26232284796
2014-09-17,9748.070242101056
2014-09-18,6732.285954890329
2014-09-19,7026.085423821705
2014-09-20,8530.775343591247
2014-09-21,3037.8288037870543
2014-09-22,8579.418455448284
2014-09-23,8123.230322841588
2014-09-24,7815.572371563805
2014-09-25,11152.882244397666
