Datetime,Count
2013-04-22,6.550582172125049
2013-04-23,6.579503653533262
2013-04-24,6.591646238523313
2013-04-25,6.605813005345463
2013-04-26,6.634230332157741
2013-04-27,6.6279734938284935
2013-04-28,6.6136068801580485
2013-04-29,6.635085447371066
2013-04-30,6.670981190772123
2013-05-01,6.686117759336996
2013-05-02,6.709462844813037
2013-05-03,6.719963277018661
2013-05-04,6.710347843104166
2013-05-05,6.69532483623373
2013-05-06,6.721141263567526
2013-05-07,6.754879219923002
2013-05-08,6.7562607335288485
2013-05-09,6.756715286027167
2013-05-10,6.765136759884197
2013-05-11,6.756680903068644
2013-05-12,6.737830849064888
2013-05-13,6.746718471173353
2013-05-14,6.7634699379378285
2013-05-15,6.768895652033534
2013-05-16,6.763757296039292
2013-05-17,6.763074212026288
2013-05-18,6.752924572334016
2013-05-19,6.741588494039172
2013-05-20,6.769229239271336
2013-05-21,6.7978145600409725
2013-05-22,6.788737200464629
2013-05-23,6.7885351796442395
2013-05-24,6.799759625221527
2013-05-25,6.8026826263307365
2013-05-26,6.7933895221629195
2013-05-27,6.831890211620333
2013-05-28,6.869174464899302
2013-05-29,6.888859817958798
2013-05-30,6.917103079971704
2013-05-31,6.931725185888962
2013-06-01,6.900924759956693
2013-06-02,6.881636844281743
2013-06-03,6.907152439019728
2013-06-04,6.937908305571822
2013-06-05,6.948712287860297
2013-06-06,6.972173703516186
2013-06-07,6.988943822771922
2013-06-08,6.987795603623145
2013-06-09,6.984965622163595
2013-06-10,7.004771719373594
2013-06-11,7.0426535407686375
2013-06-12,7.061536874860355
2013-06-13,7.0710569050686205
2013-06-14,7.0796479571553395
2013-06-15,7.074663566022974
2013-06-16,7.061661683264464
2013-06-17,7.082627857809219
2013-06-18,7.1110364715328584
2013-06-19,7.1099708259976575
2013-06-20,7.113411301434634
2013-06-21,7.134092813060741
2013-06-22,7.142666386302343
2013-06-23,7.13070253887419
2013-06-24,7.144010098364039
2013-06-25,7.179292983186117
2013-06-26,7.1811533543456125
2013-06-27,7.185463257295137
2013-06-28,7.203545028081823
2013-06-29,7.186587205868773
2013-06-30,7.174730419250469
2013-07-01,7.207746170226588
2013-07-02,7.254010582330725
2013-07-03,7.267234113264668
2013-07-04,7.275501067936216
2013-07-05,7.284948927321893
2013-07-06,7.264827040328263
2013-07-07,7.248340610728125
2013-07-08,7.278413039072404
2013-07-09,7.307665579728852
2013-07-10,7.324479892141124
2013-07-11,7.33190032236007
2013-07-12,7.320442209244158
2013-07-13,7.308701522791179
2013-07-14,7.299240856168317
2013-07-15,7.330906211513872
2013-07-16,7.3727377097216085
2013-07-17,7.387274878403346
2013-07-18,7.391692169547017
2013-07-19,7.4009622507335155
2013-07-20,7.394921677585152
2013-07-21,7.398932673610685
2013-07-22,7.417625679817063
2013-07-23,7.446807971062194
2013-07-24,7.454187631868712
2013-07-25,7.4483482214758965
2013-07-26,7.452748968606449
2013-07-27,7.436348083895344
2013-07-28,7.405818476015451
2013-07-29,7.415101865352344
2013-07-30,7.4360339053748525
2013-07-31,7.437196996806346
2013-08-01,7.4378453154602076
2013-08-02,7.433389613870982
2013-08-03,7.4223207157658715
2013-08-04,7.398930907727925
2013-08-05,7.436426034208787
2013-08-06,7.473837362536423
2013-08-07,7.476682403601043
2013-08-08,7.492305302713076
2013-08-09,7.490926271171495
2013-08-10,7.480111505557266
2013-08-11,7.472879149150362
2013-08-12,7.504212724433412
2013-08-13,7.53636110347721
2013-08-14,7.540732079397519
2013-08-15,7.560347563815861
2013-08-16,7.5848974845303125
2013-08-17,7.584580775892841
2013-08-18,7.571944830795009
2013-08-19,7.603035212864559
2013-08-20,7.620942494035306
2013-08-21,7.623294380484078
2013-08-22,7.628543810667512
2013-08-23,7.635381433771195
2013-08-24,7.630438977959137
2013-08-25,7.614016687946488
2013-08-26,7.6462438379292434
2013-08-27,7.677253070390873
2013-08-28,7.683016065928448
2013-08-29,7.707968632111758
2013-08-30,7.717704453288038
2013-08-31,7.701487402301145
2013-09-01,7.691081119546491
2013-09-02,7.711628861645794
2013-09-03,7.752074547205284
2013-09-04,7.7586293008230625
2013-09-05,7.782641292292557
2013-09-06,7.78929865236768
2013-09-07,7.767780326630641
2013-09-08,7.757658714932232
2013-09-09,7.789214109257247
2013-09-10,7.821844253410652
2013-09-11,7.82737709132646
2013-09-12,7.8332861260267235
2013-09-13,7.845485292640108
2013-09-14,7.820351497799469
2013-09-15,7.797938658162419
2013-09-16,7.818631383781608
2013-09-17,7.860181162297667
2013-09-18,7.865894642890953
2013-09-19,7.864051481138669
2013-09-20,7.863228914881588
2013-09-21,7.845195764768409
2013-09-22,7.831227858579952
2013-09-23,7.85383400217606
2013-09-24,7.891755113993757
2013-09-25,7.902554021733477
2013-09-26,7.913159524706038
2013-09-27,7.924882022490106
2013-09-28,7.9076359216797005
2013-09-29,7.891104498577224
2013-09-30,7.913193200428462
2013-10-01,7.955820238864866
2013-10-02,7.968399877142409
2013-10-03,7.96820799941399
2013-10-04,7.95396678408652
2013-10-05,7.909415254636231
2013-10-06,7.882247354697266
2013-10-07,7.907657606104174
2013-10-08,7.94734356552182
2013-10-09,7.953262295839852
2013-10-10,7.966777799443458
2013-10-11,7.983927644531956
2013-10-12,7.977282869719843
2013-10-13,7.969320114982631
2013-10-14,7.99194142011831
2013-10-15,8.014323165225742
2013-10-16,8.024678763430492
2013-10-17,8.024528680631548
2013-10-18,8.025608688709061
2013-10-19,8.009056517624167
2013-10-20,7.9888733378346295
2013-10-21,8.014349041603158
2013-10-22,8.04653220457021
2013-10-23,8.058488303794944
2013-10-24,8.057531838738045
2013-10-25,8.050650477500996
2013-10-26,8.032073511439746
2013-10-27,8.015529792077022
2013-10-28,8.02800586476607
2013-10-29,8.05562095032969
2013-10-30,8.063584294332717
2013-10-31,8.052827204954779
2013-11-01,8.056131667656366
2013-11-02,8.048419817767522
2013-11-03,8.038088551599735
2013-11-04,8.067231796286258
2013-11-05,8.1068285407627
2013-11-06,8.11293522143561
2013-11-07,8.113338742720247
2013-11-08,8.101033505949571
2013-11-09,8.077735362674764
2013-11-10,8.054173121164682
2013-11-11,8.07524289723362
2013-11-12,8.081570555447396
2013-11-13,8.085209332007008
2013-11-14,8.082757008960026
2013-11-15,8.069985376300506
2013-11-16,8.042239784525286
2013-11-17,8.0192762714369
2013-11-18,8.03948973597121
2013-11-19,8.066241363159849
2013-11-20,8.06462389314056
2013-11-21,8.06641949407397
2013-11-22,8.058152019214523
2013-11-23,8.037680060239813
2013-11-24,8.039283575810517
2013-11-25,8.056000514381454
2013-11-26,8.08362044636713
2013-11-27,8.090326604867181
2013-11-28,8.093450933722856
2013-11-29,8.093380199832476
2013-11-30,8.085740967363295
2013-12-01,8.06516766700937
2013-12-02,8.081531111843073
2013-12-03,8.121876163480689
2013-12-04,8.131946014984628
2013-12-05,8.138424619542148
2013-12-06,8.141970782242375
2013-12-07,8.119108509136863
2013-12-08,8.113017318429424
2013-12-09,8.138203789307529
2013-12-10,8.156197561328836
2013-12-11,8.159274882915076
2013-12-12,8.171955716249638
2013-12-13,8.16645665729243
2013-12-14,8.14615992205699
2013-12-15,8.144048460964886
2013-12-16,8.177452652973292
2013-12-17,8.206428545210157
2013-12-18,8.214190377068235
2013-12-19,8.218632655020414
2013-12-20,8.217630783933958
2013-12-21,8.190681851008092
2013-12-22,8.173561370092717
2013-12-23,8.195320922675137
2013-12-24,8.196725983807207
2013-12-25,8.200566051757296
2013-12-26,8.189058206656318
2013-12-27,8.185343429250121
2013-12-28,8.173301136385863
2013-12-29,8.157296297630618
2013-12-30,8.177229117341936
2013-12-31,8.205326380398928
2014-01-01,8.20902261464246
2014-01-02,8.196682395555628
2014-01-03,8.190702020137936
2014-01-04,8.172054896588072
2014-01-05,8.150423447925059
2014-01-06,8.177391192002
2014-01-07,8.196025319560361
2014-01-08,8.194977305977323
2014-01-09,8.197220454654186
2014-01-10,8.192089030828699
2014-01-11,8.172657805776781
2014-01-12,8.157589006898984
2014-01-13,8.183932419543579
2014-01-14,8.197861704777923
2014-01-15,8.187872178374029
2014-01-16,8.172634442469933
2014-01-17,8.157657160620062
2014-01-18,8.134429253231815
2014-01-19,8.11944248993402
2014-01-20,8.154600476313359
2014-01-21,8.187406484246196
2014-01-22,8.196623134795985
2014-01-23,8.21798423448464
2014-01-24,8.223101857569905
2014-01-25,8.21096919668649
2014-01-26,8.202095934347916
2014-01-27,8.221173255408075
2014-01-28,8.24768844986537
2014-01-29,8.245652406506911
2014-01-30,8.241679976842063
2014-01-31,8.247823726430678
2014-02-01,8.238483081389006
2014-02-02,8.22113461528204
2014-02-03,8.237263763656467
2014-02-04,8.270344156648484
2014-02-05,8.275301096426265
2014-02-06,8.282284524997804
2014-02-07,8.287223219146194
2014-02-08,8.28478904797903
2014-02-09,8.286275695367276
2014-02-10,8.319398914147616
2014-02-11,8.347625652014276
2014-02-12,8.350410624322981
2014-02-13,8.35747575575485
2014-02-14,8.37000619433834
2014-02-15,8.374214005545033
2014-02-16,8.372036079704712
2014-02-17,8.404610796165546
2014-02-18,8.435405575039848
2014-02-19,8.43424086950974
2014-02-20,8.431913376760015
2014-02-21,8.426710169902256
2014-02-22,8.400679913989961
2014-02-23,8.38579103679292
2014-02-24,8.413740718926435
2014-02-25,8.432809693893324
2014-02-26,8.43873835575274
2014-02-27,8.441166159816342
2014-02-28,8.443066646528715
2014-03-01,8.430307449002457
2014-03-02,8.405862266006409
2014-03-03,8.423454980336826
2014-03-04,8.450471298726395
2014-03-05,8.461220890354706
2014-03-06,8.456503491305094
2014-03-07,8.450556825200403
2014-03-08,8.432449113591899
2014-03-09,8.415027753764434
2014-03-10,8.429084525666761
2014-03-11,8.437004831779769
2014-03-12,8.432762243060564
2014-03-13,8.434922048384314
2014-03-14,8.43448242473763
2014-03-15,8.415851388374728
2014-03-16,8.393004245796357
2014-03-17,8.407699634601114
2014-03-18,8.42766423557062
2014-03-19,8.4203707305801
2014-03-20,8.399650672732308
2014-03-21,8.385227916852305
2014-03-22,8.37169806089828
2014-03-23,8.359697428809604
2014-03-24,8.380171194509108
2014-03-25,8.40437615253205
2014-03-26,8.399982978018445
2014-03-27,8.37997882938967
2014-03-28,8.370986397450105
2014-03-29,8.355472954913216
2014-03-30,8.34060605534604
2014-03-31,8.36194269381984
2014-04-01,8.39107595447597
2014-04-02,8.39308530665556
2014-04-03,8.39086185553842
2014-04-04,8.385469932552807
2014-04-05,8.368234602271654
2014-04-06,8.353456069544336
2014-04-07,8.381566793277921
2014-04-08,8.402858704981073
2014-04-09,8.404103174379223
2014-04-10,8.425493810127751
2014-04-11,8.432737761394732
2014-04-12,8.42562913499201
2014-04-13,8.413577809223357
2014-04-14,8.442527332842605
2014-04-15,8.469056605898563
2014-04-16,8.4760250826079
2014-04-17,8.482294977805655
2014-04-18,8.490604717235659
2014-04-19,8.49848902432598
2014-04-20,8.496550828553064
2014-04-21,8.514845929198238
2014-04-22,8.541153207436476
2014-04-23,8.550189848979699
2014-04-24,8.556357287313928
2014-04-25,8.56326983745824
2014-04-26,8.579728102161106
2014-04-27,8.577186792827515
2014-04-28,8.597281610243723
2014-04-29,8.622273520738199
2014-04-30,8.628923420285107
2014-05-01,8.629869856101813
2014-05-02,8.629384578900156
2014-05-03,8.623788684912906
2014-05-04,8.609446382063775
2014-05-05,8.629345205470234
2014-05-06,8.648563367138097
2014-05-07,8.642709099956836
2014-05-08,8.64742057606214
2014-05-09,8.651970518220574
2014-05-10,8.619886913891772
2014-05-11,8.589390423759081
2014-05-12,8.60228665459265
2014-05-13,8.623220340368652
2014-05-14,8.620353015251435
2014-05-15,8.619053661398214
2014-05-16,8.621964788119067
2014-05-17,8.610402160298985
2014-05-18,8.593980142681234
2014-05-19,8.613502745068113
2014-05-20,8.642703143756671
2014-05-21,8.662371954902754
2014-05-22,8.673970367743213
2014-05-23,8.67586465291043
2014-05-24,8.6696972145762
2014-05-25,8.666104088179717
2014-05-26,8.684280573865149
2014-05-27,8.702607125714373
2014-05-28,8.7189793728158
2014-05-29,8.725971411892537
2014-05-30,8.72551815828369
2014-05-31,8.714296195642616
2014-06-01,8.711883179095274
2014-06-02,8.73271272837514
2014-06-03,8.76475137245482
2014-06-04,8.777759148562906
2014-06-05,8.80145824737999
2014-06-06,8.81815623875702
2014-06-07,8.81525775696723
2014-06-08,8.808111178671117
2014-06-09,8.835136582224731
2014-06-10,8.869308939843416
2014-06-11,8.878384092039397
2014-06-12,8.88239097184013
2014-06-13,8.88519121821304
2014-06-14,8.872737255325529
2014-06-15,8.858625432896899
2014-06-16,8.881075590346972
2014-06-17,8.907845850738884
2014-06-18,8.914382611765753
2014-06-19,8.908552803159237
2014-06-20,8.906593542236772
2014-06-21,8.889067433973707
2014-06-22,8.880647527332316
2014-06-23,8.89979176354984
2014-06-24,8.917480118306992
2014-06-25,8.918850998043174
2014-06-26,8.924505190272674
2014-06-27,8.91019252609677
2014-06-28,8.895244583400626
2014-06-29,8.88339790851707
2014-06-30,8.899963474133369
2014-07-01,8.912821893028177
2014-07-02,8.910542013337984
2014-07-03,8.905066024570168
2014-07-04,8.906939339767401
2014-07-05,8.88551334732753
2014-07-06,8.873235293331884
2014-07-07,8.889711837392378
2014-07-08,8.902457150294364
2014-07-09,8.905353793234871
2014-07-10,8.909384203127455
2014-07-11,8.910068931787341
2014-07-12,8.901655134000197
2014-07-13,8.8901542437466
2014-07-14,8.913850531332253
2014-07-15,8.934772048005113
2014-07-16,8.932294002284516
2014-07-17,8.930810403016732
2014-07-18,8.931470490593274
2014-07-19,8.936601845110177
2014-07-20,8.932999530005446
2014-07-21,8.960202586019951
2014-07-22,8.98310228890399
2014-07-23,8.983313552567536
2014-07-24,8.980284003192015
2014-07-25,8.974761199720602
2014-07-26,8.962477146623383
2014-07-27,8.95894107073051
2014-07-28,8.975258523768389
2014-07-29,8.993813155849486
2014-07-30,8.997764762989028
2014-07-31,9.001404152641866
2014-08-01,9.006745121379046
2014-08-02,8.999620675578704
2014-08-03,8.980622603273638
2014-08-04,8.992299896150294
2014-08-05,8.996881899091552
2014-08-06,8.995354372018037
2014-08-07,8.994624086398648
2014-08-08,8.989741630120703
2014-08-09,8.969843647093123
2014-08-10,8.954780599398555
2014-08-11,8.981166841177663
2014-08-12,9.01777821982363
2014-08-13,9.036321361499146
2014-08-14,9.041412650288533
2014-08-15,9.043349571315444
2014-08-16,9.042872070421003
2014-08-17,9.035321549180528
2014-08-18,9.04274117658835
2014-08-19,9.05843239320373
2014-08-20,9.058643786880626
2014-08-21,9.058461670237486
2014-08-22,9.057843938102415
2014-08-23,9.054065661337116
2014-08-24,9.054835349189498
2014-08-25,9.071332409133692
2014-08-26,9.095306530597535
2014-08-27,9.107971372460051
2014-08-28,9.111376949097826
2014-08-29,9.116567936976642
2014-08-30,9.115490449064323
2014-08-31,9.106259563597735
2014-09-01,9.123289208140903
2014-09-02,9.154850235973008
2014-09-03,9.16551177990195
2014-09-04,9.176387951195938
2014-09-05,9.187452756618637
2014-09-06,9.187946836810623
2014-09-07,9.181249881841877
2014-09-08,9.202147310994667
2014-09-09,9.229189767054242
2014-09-10,9.22555375716223
2014-09-11,9.213166047154713
2014-09-12,9.196447762483082
2014-09-13,9.180973415238602
2014-09-14,9.168014590847553
2014-09-15,9.179275272528967
2014-09-16,9.208209731157845
2014-09-17,9.218939608739522
2014-09-18,9.213105533595776
2014-09-19,9.215799634372216
2014-09-20,9.20609641070835
2014-09-21,9.203147237887885
2014-09-22,9.225210683089877
2014-09-23,9.244944176728206
2014-09-24,9.25989415818278
2014-09-25,9.264005079262066
