Datetime,Contagem
2013-04-04,978.4338968271495
2013-04-05,1034.3680170485145
2013-04-06,1060.4706064851507
2013-04-07,678.2541183058256
2013-04-08,553.3345831447782
2013-04-09,1075.386371877515
2013-04-10,1053.0127237889692
2013-04-11,860.9722443622836
2013-04-12,1028.7746050263777
2013-04-13,1032.5035463744684
2013-04-14,976.5694261531039
2013-04-15,780.800005378328
2013-04-16,976.5694261531039
2013-04-17,1256.2400272599275
2013-04-18,1157.4230815355168
2013-04-19,1133.1849627729252
2013-04-20,1066.0640185072875
2013-04-21,833.0051842516013
2013-04-22,754.6974159416909
2013-04-23,1442.6870946644763
2013-04-24,1472.5186254492041
2013-04-25,1258.104497933973
2013-04-26,1153.6941401874255
2013-04-27,1073.5219012034695
2013-04-28,698.7632957203259
2013-04-29,670.7962356096441
2013-04-30,984.0273088492863
2013-05-01,1256.2400272599275
2013-05-02,1121.9981387286525
2013-05-03,2056.0979464254424
2013-05-04,1252.5110859118367
2013-05-05,834.869654925647
2013-05-06,762.1552986378729
2013-05-07,1192.8480243423805
2013-05-08,1105.217902662243
2013-05-09,1110.8113146843793
2013-05-10,1064.199547833242
2013-05-11,1039.9614290706504
2013-05-12,851.649890992056
2013-05-13,689.4409423500988
2013-05-14,1202.1703777126086
2013-05-15,1135.0494334469709
2013-05-16,1107.0823733362881
2013-05-17,1110.8113146843793
2013-05-18,1138.7783747950616
2013-05-19,898.2616578431935
2013-05-20,827.411772229465
2013-05-21,1601.1671019583428
2013-05-22,1455.738389382795
2013-05-23,1155.5586108614712
2013-05-24,1465.0607427530222
2013-05-25,1666.423575549935
2013-05-26,1237.5953205194724
2013-05-27,870.2945977325112
2013-05-28,1699.984047682754
2013-05-29,1562.0132178033878
2013-05-30,1584.3868658919337
2013-05-31,2613.5746779650435
2013-06-01,1608.624984654525
2013-06-02,959.7891900866948
2013-06-03,806.9025948149647
2013-06-04,1520.9948629743867
2013-06-05,1556.4198057812512
2013-06-06,1558.2842764552968
2013-06-07,1990.8414728338503
2013-06-08,1681.339340942299
2013-06-09,1036.2324877225597
2013-06-10,974.7049554790583
2013-06-11,1349.4635609622019
2013-06-12,1644.0499274613894
2013-06-13,1936.771823286531
2013-06-14,1431.5002706202035
2013-06-15,1362.5148556805202
2013-06-16,989.6207208714227
2013-06-17,847.9209496439657
2013-06-18,1476.2475667972951
2013-06-19,1619.811808698798
2013-06-20,1558.2842764552968
2013-06-21,1588.1158072400244
2013-06-22,1944.229705982713
2013-06-23,1824.9035828438016
2013-06-24,1235.7308498454272
2013-06-25,1727.9511077934364
2013-06-26,2059.8268877735336
2013-06-27,1783.885228014801
2013-06-28,1744.7313438598455
2013-06-29,2553.9116163955878
2013-06-30,1666.423575549935
2013-07-01,1198.4414363645174
2013-07-02,2181.0174815864902
2013-07-03,2516.6222029146784
2013-07-04,2145.592538779626
2013-07-05,1927.4494699163035
2013-07-06,1990.8414728338503
2013-07-07,1196.5769656904718
2013-07-08,1118.2691973805613
2013-07-09,2205.2556003490813
2013-07-10,2009.4861795743052
2013-07-11,2078.4715945139883
2013-07-12,1994.570414181941
2013-07-13,1442.6870946644763
2013-07-14,1077.2508425515603
2013-07-15,1084.7087252477422
2013-07-16,2181.0174815864902
2013-07-17,2376.7869023612666
2013-07-18,2153.0504214758075
2013-07-19,1815.5812294735742
2013-07-20,1981.5191194636227
2013-07-21,1364.3793263545658
2013-07-22,2162.372774846035
2013-07-23,3018.164814232915
2013-07-24,2632.2193847054987
2013-07-25,2097.116301254443
2013-07-26,1767.1049919483914
2013-07-27,2002.0282968781232
2013-07-28,1159.287552209562
2013-07-29,1164.8809642316983
2013-07-30,2125.0833613651257
2013-07-31,2037.4532396849875
2013-08-01,2250.0028965261736
2013-08-02,2561.36949909177
2013-08-03,1906.9402925018032
2013-08-04,1450.1449773606587
2013-08-05,1107.0823733362881
2013-08-06,3189.6961162451
2013-08-07,2941.7215165970497
2013-08-08,2380.515843709358
2013-08-09,3068.505522432143
2013-08-10,2003.8927675521686
2013-08-11,1507.9435682560684
2013-08-12,1207.763789734745
2013-08-13,2386.109255731494
2013-08-14,2458.823612019268
2013-08-15,2453.2301999971314
2013-08-16,4090.2354518090715
2013-08-17,4237.528635058665
2013-08-18,1800.6654640812103
2013-08-19,1431.5002706202035
2013-08-20,3100.201523890916
2013-08-21,3530.8942495954243
2013-08-22,3221.3921177038733
2013-08-23,3040.5384623214604
2013-08-24,2520.351144262769
2013-08-25,1556.4198057812514
2013-08-26,1315.9030888293833
2013-08-27,2660.1864448161805
2013-08-28,2587.472088528407
2013-08-29,2481.197260107814
2013-08-30,4041.7592142838885
2013-08-31,2932.3991632268226
2013-09-01,1666.4235755499353
2013-09-02,1459.4673307308858
2013-09-03,2483.0617307818593
2013-09-04,3161.7290561344175
2013-09-05,3831.074028116748
2013-09-06,5794.361647886648
2013-09-07,2854.0913949169117
2013-09-08,1722.3576957712999
2013-09-09,1541.5040403888875
2013-09-10,3510.385072180924
2013-09-11,2818.6664521100474
2013-09-12,2773.9191559329556
2013-09-13,2889.516337723776
2013-09-14,3432.0773038710136
2013-09-15,2050.504534403306
2013-09-16,2279.8344273109014
2013-09-17,3144.948820068008
2013-09-18,4388.550759656349
2013-09-19,3635.304607341972
2013-09-20,3353.769535561103
2013-09-21,3148.677761416099
2013-09-22,1869.6508790208932
2013-09-23,1739.1379318377092
2013-09-24,2835.446688176457
2013-09-25,3599.8796645351076
2013-09-26,3586.828369816789
2013-09-27,3467.502246677878
2013-09-28,3426.4838918488767
2013-09-29,2505.435378870405
2013-09-30,1878.9732323911207
2013-10-01,3008.8424608626874
2013-10-02,4625.338535260127
2013-10-03,3512.249542854969
2013-10-04,3144.948820068008
2013-10-05,2581.8786765062705
2013-10-06,1698.1195770087083
2013-10-07,1396.0753278133393
2013-10-08,3419.026009152695
2013-10-09,4524.65711886167
2013-10-10,4146.169572030436
2013-10-11,4108.880158549526
2013-10-12,4479.909822684578
2013-10-13,2410.347374494085
2013-10-14,2753.4099785184553
2013-10-15,3810.564850702248
2013-10-16,4233.799693710574
2013-10-17,4203.968162925846
2013-10-18,4369.906052915894
2013-10-19,3747.172847784701
2013-10-20,2134.405714735353
2013-10-21,1826.7680535178472
2013-10-22,3741.5794357625646
2013-10-23,4179.730044163254
2013-10-24,3955.993563277796
2013-10-25,3504.7916601587876
2013-10-26,2962.23069401155
2013-10-27,2087.7939478842154
2013-10-28,2179.1530109124446
2013-10-29,3534.6231909435155
2013-10-30,3995.147447432751
2013-10-31,3756.4952011549285
2013-11-01,3415.297067804604
2013-11-02,3853.447676205294
2013-11-03,2544.5892630253607
2013-11-04,1957.2810007010314
2013-11-05,3737.8504944144734
2013-11-06,4036.165802261752
2013-11-07,4058.539450350298
2013-11-08,4576.862297734944
2013-11-09,2939.857045923004
2013-11-10,2162.372774846035
2013-11-11,2330.1751355101296
2013-11-12,4325.158756738802
2013-11-13,3279.1907085992834
2013-11-14,4222.612869666301
2013-11-15,3950.4001512556597
2013-11-16,2941.7215165970497
2013-11-17,2035.588769010942
2013-11-18,2000.1638262040778
2013-11-19,3715.476846325928
2013-11-20,3782.5977905915656
2013-11-21,3575.641545772516
2013-11-22,4397.873113026577
2013-11-23,3139.3554080458716
2013-11-24,2005.757238226214
2013-11-25,3096.4725825428254
2013-11-26,3292.2420033176018
2013-11-27,4683.137126155537
2013-11-28,4269.224636517438
2013-11-29,4364.312640893758
2013-11-30,3749.0373184587465
2013-12-01,2764.5968025627285
2013-12-02,2188.475364282672
2013-12-03,4006.3342714770242
2013-12-04,6005.046834053788
2013-12-05,4972.130080632587
2013-12-06,4850.9394868196305
2013-12-07,4487.3677053807605
2013-12-08,2423.3986692124035
2013-12-09,2488.6551428039957
2013-12-10,4334.48111010903
2013-12-11,3827.345086768657
2013-12-12,4720.426539636446
2013-12-13,4686.866067503628
2013-12-14,3616.6599006015167
2013-12-15,2257.460779222355
2013-12-16,2775.783626607001
2013-12-17,5134.339029274544
2013-12-18,4440.755938529624
2013-12-19,4627.203005934172
2013-12-20,4287.869343257893
2013-12-21,3476.824600048105
2013-12-22,2091.5228892323066
2013-12-23,1974.0612367674407
2013-12-24,3633.4401366679263
2013-12-25,3219.5276470298277
2013-12-26,3665.1361381266997
2013-12-27,3385.465537019876
2013-12-28,3844.1253228350665
2013-12-29,3113.252818609235
2013-12-30,2410.3473744940857
2013-12-31,4832.294780079175
2014-01-01,4768.902777161629
2014-01-02,4448.213821225805
2014-01-03,4220.748398992256
2014-01-04,4194.645809555619
2014-01-05,2874.600572331412
2014-01-06,2458.823612019268
2014-01-07,5145.525853318819
2014-01-08,4174.136632141118
2014-01-09,4207.697104273937
2014-01-10,4077.1841570907527
2014-01-11,4080.913098438844
2014-01-12,2721.7139770596823
2014-01-13,2387.9737264055393
2014-01-14,4688.730538177673
2014-01-15,4092.0999224831166
2014-01-16,3866.4989709236124
2014-01-17,2898.8386910940035
2014-01-18,3038.6739916474153
2014-01-19,2255.59630854831
2014-01-20,2304.0725460734925
2014-01-21,5559.438342956917
2014-01-22,4882.635488278404
2014-01-23,4714.83312761431
2014-01-24,5896.90753495915
2014-01-25,4233.799693710574
2014-01-26,2425.263139886449
2014-01-27,3001.3845781665054
2014-01-28,5333.837391397413
2014-01-29,5050.437848942498
2014-01-30,4560.082061668534
2014-01-31,4259.90228314721
2014-02-01,5300.276919264594
2014-02-02,3247.49470714051
2014-02-03,2589.336559202452
2014-02-04,4515.334765491443
2014-02-05,6228.783314939247
2014-02-06,5932.332477766015
2014-02-07,5091.456203771499
2014-02-08,4841.617133449403
2014-02-09,3806.8359093541567
2014-02-10,4256.17334179912
2014-02-11,6946.6045244467605
2014-02-12,5251.800681739411
2014-02-13,5076.540438379135
2014-02-14,5001.961611417315
2014-02-15,5522.148929476007
2014-02-16,3256.8170605107375
2014-02-17,2861.5492776130936
2014-02-18,5598.5922271118725
2014-02-19,5441.976690492051
2014-02-20,5376.720216900459
2014-02-21,4569.404415038762
2014-02-22,4067.861803720525
2014-02-23,2829.8532761543206
2014-02-24,2794.428333347456
2014-02-25,5296.547977916503
2014-02-26,5134.339029274545
2014-02-27,6325.735789989612
2014-02-28,5414.009630381369
2014-03-01,4813.650073338721
2014-03-02,2980.875400752005
2014-03-03,2669.508798186408
2014-03-04,5339.430803419549
2014-03-05,5525.877870824098
2014-03-06,6143.017663933155
2014-03-07,5438.24774914396
2014-03-08,5001.961611417315
2014-03-09,3057.3186983878704
2014-03-10,2967.824106033687
2014-03-11,5678.764466095828
2014-03-12,5333.837391397413
2014-03-13,6144.8821346072
2014-03-14,5587.405403067599
2014-03-15,5013.148435461588
2014-03-16,2962.2306940115504
2014-03-17,2900.703161768049
2014-03-18,4929.247255129541
2014-03-19,5013.148435461589
2014-03-20,4545.16629627617
2014-03-21,3033.080579625279
2014-03-22,3571.912604424425
2014-03-23,3124.4396426535077
2014-03-24,2910.025515138276
2014-03-25,5028.064200853953
2014-03-26,5522.148929476007
2014-03-27,4671.950302111263
2014-03-28,2924.94128053064
2014-03-29,4886.364429626496
2014-03-30,3488.011424092378
2014-03-31,3167.322468156554
2014-04-01,5440.1122198180055
2014-04-02,6064.709895623244
2014-04-03,5656.390818007281
2014-04-04,5184.6797374737735
2014-04-05,5261.123035109638
2014-04-06,3338.853770168739
2014-04-07,3295.9709446656925
2014-04-08,6789.9889878269405
2014-04-09,5408.4162183592325
2014-04-10,5885.720710914877
2014-04-11,9918.57077887527
2014-04-12,7578.660082948182
2014-04-13,4560.082061668534
2014-04-14,3564.4547217282434
2014-04-15,6730.325926257484
2014-04-16,6139.288722585064
2014-04-17,6019.962599446153
2014-04-18,6001.317892705698
2014-04-19,5764.53011710192
2014-04-20,3778.868849243475
2014-04-21,3383.601066345831
2014-04-22,5235.020445673002
2014-04-23,6120.644015844609
2014-04-24,6519.640740090344
2014-04-25,6596.084037726208
2014-04-26,5693.680231488192
2014-04-27,4640.25430065249
2014-04-28,4545.16629627617
2014-04-29,6176.578136065973
2014-04-30,6437.6040304323415
2014-05-01,6588.626155030027
2014-05-02,6232.5122562873385
2014-05-03,5578.083049697372
2014-05-04,4420.246761115122
2014-05-05,3504.7916601587876
2014-05-06,5870.804945522514
2014-05-07,5680.628936769874
2014-05-08,5734.698586317192
2014-05-09,6193.358372132383
2014-05-10,6711.68121951703
2014-05-11,3935.4843858632953
2014-05-12,3178.509292200827
2014-05-13,6601.677449748345
2014-05-14,6471.1645025651615
2014-05-15,6195.222842806428
2014-05-16,5913.687771025559
2014-05-17,6547.607800201025
2014-05-18,4312.1074620204845
2014-05-19,3614.7954299274716
2014-05-20,6597.948508400254
2014-05-21,7791.209739789368
2014-05-22,9252.95474824103
2014-05-23,8568.694010866337
2014-05-24,6886.941462877305
2014-05-25,5522.148929476007
2014-05-26,5136.20349994859
2014-05-27,7832.228094618368
2014-05-28,7701.715147435184
2014-05-29,9942.808897637862
2014-05-30,7884.4332734916425
2014-05-31,6502.8605040239345
2014-06-01,4519.063706839534
2014-06-02,5205.188914888273
2014-06-03,8050.37116348169
2014-06-04,8779.379197033477
2014-06-05,8559.371657496109
2014-06-06,11318.788255083433
2014-06-07,9308.888868462396
2014-06-08,5697.409172836283
2014-06-09,5462.485867906551
2014-06-10,8555.642716148017
2014-06-11,8434.45212233506
2014-06-12,8592.932129628927
2014-06-13,7267.293480382585
2014-06-14,6717.274631539165
2014-06-15,4144.305101356391
2014-06-16,4369.906052915894
2014-06-17,8227.495877516012
2014-06-18,7776.293974397004
2014-06-19,7975.792336519871
2014-06-20,6579.303801659798
2014-06-21,8738.360842204476
2014-06-22,5162.306089385227
2014-06-23,5402.822806337095
2014-06-24,9622.119941702038
2014-06-25,8564.965069518246
2014-06-26,8151.052579880146
2014-06-27,9081.423446228846
2014-06-28,6555.065682897208
2014-06-29,5121.2877345562265
2014-06-30,4629.0674766082175
2014-07-01,7274.751363078767
2014-07-02,7543.235140141317
2014-07-03,7533.9127867710895
2014-07-04,7485.436549245907
2014-07-05,9040.405091399845
2014-07-06,6064.709895623244
2014-07-07,6514.047328068207
2014-07-08,9187.69827464944
2014-07-09,7895.620097535914
2014-07-10,9310.753339136441
2014-07-11,9487.878053170763
2014-07-12,8766.327902315159
2014-07-13,5699.273643510329
2014-07-14,4826.701368057039
2014-07-15,8190.206464035102
2014-07-16,7977.656807193916
2014-07-17,7655.103380584046
2014-07-18,7448.147135764997
2014-07-19,8130.543402465646
2014-07-20,7634.594203169546
2014-07-21,7867.6530374252325
2014-07-22,11374.722375304798
2014-07-23,10504.014570525555
2014-07-24,9681.783003271494
2014-07-25,7841.550447988595
2014-07-26,6942.87558309867
2014-07-27,6355.56732077434
2014-07-28,5919.281183047695
2014-07-29,8205.122229427467
2014-07-30,7899.3490388840055
2014-07-31,8160.374933250374
2014-08-01,8385.975884809879
2014-08-02,8801.752845122024
2014-08-03,6090.8124850598815
2014-08-04,5216.375738932546
2014-08-05,8509.03094929688
2014-08-06,7438.8247823947695
2014-08-07,8786.83707972966
2014-08-08,7729.682207545867
2014-08-09,8074.609282244282
2014-08-10,5330.108450049322
2014-08-11,5665.713171377509
2014-08-12,12290.177476261133
2014-08-13,13999.897084360848
2014-08-14,14108.036383455485
2014-08-15,9254.819218915076
2014-08-16,8098.847401006873
2014-08-17,7345.601248692496
2014-08-18,6530.827564134616
2014-08-19,9478.555699800536
2014-08-20,12454.250895577137
2014-08-21,11445.572260918527
2014-08-22,10448.080450304189
2014-08-23,9508.387230585264
2014-08-24,7026.7767634307165
2014-08-25,7099.49111971849
2014-08-26,10272.820206943914
2014-08-27,11900.503105385626
2014-08-28,11887.451810667308
2014-08-29,8723.445076812111
2014-08-30,9495.335935866944
2014-08-31,8126.814461117556
2014-09-01,6730.325926257484
2014-09-02,9993.14960583709
2014-09-03,13069.526218012148
2014-09-04,11626.425916300937
2014-09-05,10216.886086722548
2014-09-06,12152.206646381766
2014-09-07,7841.550447988597
2014-09-08,6648.289216599482
2014-09-09,9769.413124951632
2014-09-10,12454.250895577135
2014-09-11,11044.711065998747
2014-09-12,9728.394770122632
2014-09-13,8637.67942580602
2014-09-14,5906.229888329377
2014-09-15,5566.896225653098
2014-09-16,10201.970321330185
2014-09-17,15228.583258556824
2014-09-18,12987.489508354145
2014-09-19,10492.827746481282
2014-09-20,12388.994421985544
2014-09-21,7869.5175080992785
2014-09-22,8723.445076812113
2014-09-23,13397.673056644155
2014-09-24,12640.697962981685
2014-09-25,15951.997880086474
